transaction_id,date,store_id,region,city,channel,vendor,basket_id,basket_size,payment_type,product_id,sku,category,quantity,promo_flag,promo_discount_pct,temp_c,is_weekend,product_name,beverage_type,package,size_ml,caffeine_mg,sugar_g,is_sugar_free,is_alcoholic_flag,unit_price,unit_cost,inventory_received_qty,wastage_qty,net_unit_price,sales,cogs,margin
T1762508-103,2024-12-01,S0062,North,Minneapolis,InStore,VendorB,1762508,9,Debit,V00031,SKU-V00031-A3US,Beverages,2,1,15,5.2,1,Kombucha,Coffee,Carton,500,0,11,0,0,4.96,3.48,15,0,4.22,8.44,6.96,1.48
T1125064-104,2024-08-07,S0069,South,Charlotte,InStore,VendorB,1125064,9,Credit,V00134,SKU-V00134-8MF4,Beverages,1,0,0,25.1,0,Sports Drink,Sports,Can,330,137,0,1,0,6.73,4.16,13,0,6.73,6.73,4.16,2.57
T1427920-105,2024-01-22,S0095,South,Charlotte,InStore,LocalCoop,1427920,8,Debit,V00237,SKU-V00237-P1Q5,Beverages,5,1,15,23.8,0,Sports Drink,Energy,Bottle,330,45,0,1,0,6.86,4.84,13,0,5.83,29.15,24.2,4.95
T1309761-106,2024-12-28,S0034,East,Baltimore,Online,VendorD,1309761,4,Cash,V00117,SKU-V00117-39C3,Beverages,5,0,0,13.9,1,Kombucha,Soda,Bottle,591,57,16,0,0,4.54,2.84,18,0,4.54,22.7,14.2,8.5
T1533657-107,2024-10-03,S0087,East,Philadelphia,InStore,RegionalFoods,1533657,7,MobilePay,V00117,SKU-V00117-39C3,Beverages,2,0,0,16.3,0,Iced Tea,Soda,Can,330,46,17,0,0,4.41,3.37,18,0,4.41,8.82,6.74,2.08
T1141808-108,2024-03-11,S0040,East,New York,Pickup,NationalSupply,1141808,7,Credit,V00135,SKU-V00135-VN1H,Beverages,4,0,0,21.9,0,Kombucha,Water,Can,1500,137,0,1,0,3.35,1.84,12,0,3.35,13.4,7.36,6.04
T1200797-109,2024-04-01,S0060,South,Orlando,InStore,RegionalFoods,1200797,7,Credit,V00248,SKU-V00248-ZOB4,Beverages,1,1,15,30.8,0,Kombucha,Water,Bottle,591,0,0,1,0,6.46,4.27,20,0,5.49,5.49,4.27,1.22
T1206532-110,2024-02-13,S0046,East,Pittsburgh,Online,VendorB,1206532,7,GiftCard,V00259,SKU-V00259-KWV8,Beverages,3,0,0,4.7,0,Lemonade,Juice,Can,1000,9,25,0,0,6.77,3.78,15,0,6.77,20.31,11.34,8.97
T1450105-111,2024-09-14,S0114,East,New York,InStore,VendorD,1450105,4,Debit,V00235,SKU-V00235-1WGE,Beverages,3,0,0,30.7,1,Cold Brew,Sports,Can,500,91,29,0,0,3.87,2.62,16,0,3.87,11.61,7.86,3.75
T1948001-112,2024-01-31,S0007,West,San Jose,Delivery,VendorD,1948001,2,Debit,V00146,SKU-V00146-PFGL,Beverages,2,0,0,14.5,0,Cola,Juice,Can,355,69,44,0,0,1.28,0.72,13,1,1.28,2.56,1.44,1.12
T1144813-113,2024-02-07,S0043,West,Phoenix,Delivery, VENDORC ,1144813,11,MobilePay,V00044,SKU-V00044-ADFN,Beverages,3,0,0,19.3,0,Lemonade,Tea,Can,473,42,21,0,0,4.15,3.12,16,0,4.15,12.45,9.36,3.09
T1049589-114,2024-02-11,S0070,East,Boston,Pickup,VendorC,1049589,6,Credit,V00229,SKU-V00229-IWFT,Beverages,2,0,0,12.8,1,Energy Drink,Soda,Carton,500,90,21,0,0,4.2,3.04,15,0,4.2,8.4,6.08,2.32
T1642470-115,2024-10-26,S0014,Central,Nashville,Online,VendorD,1642470,8,Credit,V00005,SKU-V00005-LU8J,Beverages,3,0,0,0.2,1,Energy Drink,Water,Multi-pack,591,14,48,0,0,4.47,2.38,13,1,4.47,13.41,7.14,6.27
T1267037-116,2024-09-03,S0077,South,Atlanta,Pickup,VendorA,1267037,8,MobilePay,V00192,SKU-V00192-8BWQ,Beverages,2,0,0,9.3,0,Orange Soda,Tea,Bottle,330,0,37,0,0,1.78,0.95,18,1,1.78,3.56,1.9,1.66
T1003479-117,2024-02-10,S0019,West,Phoenix,InStore,NationalSupply,1003479,9,Cash,V00059,SKU-V00059-YMLD,Beverages,3,0,0,26.4,1,Lemonade,Soda,Bottle,2000,65,21,0,0,6.72,3.89,17,0,6.72,20.16,11.67,8.49
T1064321-118,2024-11-28,S0042,East,New York,InStore,NationalSupply,1064321,4,MobilePay,V00163,SKU-V00163-EKX6,Beverages,4,0,0,14.4,0,Still Water,Soda,Bottle,500,67,32,0,0,1.61,1.13,16,1,1.61,6.44,4.52,1.92
T1526027-119,2024-11-23,S0062,North,Detroit,InStore,VendorA,1526027,6,Credit,V00260,SKU-V00260-O1F9,Beverages,6,0,0,22.7,1,Energy Drink,Water,Can,330,26,0,1,0,3.86,2.96,17,0,3.86,23.16,17.76,5.4
T1673341-120,2024-04-01,S0096,South,Atlanta,Online,RegionalFoods,1673341,6,Debit,V00116,SKU-V00116-2MT4,Beverages,2,0,0,-15.9,0,Cola,Juice,Can,500,58,11,0,0,4.34,2.71,14,0,4.34,8.68,5.42,3.26
T1131773-121,2024-02-05,S0080,Central,Kansas City,Online,VendorD,1131773,10,GiftCard,V00093,SKU-V00093-W44Z,Beverages,3,1,30,-5.9,0,Cold Brew,Tea,Can,330,87,46,0,0,1.72,1.12,15,0,1.2,3.6,3.36,0.24
T1883684-122,2024-12-28,S0050,West,Phoenix,InStore,NationalSupply,1883684,6,Credit,V00073,SKU-V00073-EIER,Beverages,5,0,0,23.8,1,Kombucha,Functional,Can,750,161,4,0,0,5.44,4.14,24,1,5.44,27.2,20.7,6.5
T1103772-123,2024-05-04,S0077,Central,Nashville,InStore,NationalSupply,1103772,7,MobilePay,V00248,SKU-V00248-ZOB4,Beverages,1,1,15,17.5,1,Lemonade,Water,Can,591,0,22,0,0,3.87,2.2,8,0,3.29,3.29,2.2,1.09
T1512316-124,2024-01-25,S0117,East,Pittsburgh,Pickup,VendorD,1512316,6,Credit,V00032,SKU-V00032-TAJT,Beverages,1,1,20,16.0,0,Still Water,Energy,Can,500,32,28,0,0,4.7,2.75,21,0,3.76,3.76,2.75,1.01
T1866249-125,2024-11-09,S0097,South,Atlanta,InStore,VendorB,1866249,11,Credit,V00053,SKU-V00053-QFCR,Beverages,2,0,0,21.7,1,Iced Tea,Soda,Bottle,1000,50,0,1,0,2.11,1.33,15,0,2.11,4.22,2.66,1.56
T1385712-126,2024-07-27,S0049,South,Houston,InStore,VendorB,1385712,4,Credit,V00228,SKU-V00228-CNJM,Beverages,4,0,0,16.7,1,Kombucha,Water,Can,500,0,32,0,0,4.77,2.94,18,0,4.77,19.08,11.76,7.32
T1855126-127,2024-01-18,S0036,North,Milwaukee,InStore,VendorC,1855126,6,Cash,V00242,SKU-V00242-3XLU,Beverages,2,0,0,-1.2,0,Orange Soda,Soda,Can,2000,62,12,0,0,7.03,4.47,19,0,7.03,14.06,8.94,5.12
T1491421-128,2024-06-02,S0006,East,Baltimore,InStore,VendorD,1491421,7,Debit,V00054,SKU-V00054-6K2E,Beverages,3,0,0,4.5,1,Cold Brew,Coffee,Can,330,16,0,1,0,1.94,1.45,18,0,1.94,5.82,4.35,1.47
T1608139-129,2024-09-06,S0110,Central, denver ,InStore,NationalSupply,1608139,9,Cash,V00057,SKU-V00057-PK2R,Beverages,2,0,0,16.6,0,Lemonade,Water,Bottle,250,39,37,0,0,1.87,1.18,20,0,1.87,3.74,2.36,1.38
T1220600-130,2024-05-01,S0085,West,Phoenix,InStore,VendorC,1220600,12,Credit,V00076,SKU-V00076-2QSO,Beverages,3,0,0,13.2,0,Orange Soda,Juice,Bottle,2000,85,10,0,0,4.61,3.01,18,0,4.61,13.83,9.03,4.8
T1267561-131,2024-11-29,S0086,Central,St. Louis,InStore,NationalSupply,1267561,9,GiftCard,V00231,SKU-V00231-09LM,Beverages,2,1,5,-2.6,0,Cola,Coffee,Carton,355,51,30,0,0,3.18,2.17,10,0,3.02,6.04,4.34,1.7
T1198408-132,2024-07-07,S0115,East,Boston,InStore,RegionalFoods,1198408,10,Cash,V00089,SKU-V00089-KOZ9,Beverages,6,0,0,-3.7,1,Kombucha,Soda,Bottle,591,123,21,0,0,6.83,5.2,24,0,6.83,40.98,31.2,9.78
T1086794-133,2024-10-18,S0017,East,Philadelphia,Delivery,VendorB,1086794,8,Cash,V00206,SKU-V00206-GXFZ,Beverages,2,0,0,7.6,0,Juice,Water,Bottle,355,39,7,0,0,2.0,1.32,14,0,2.0,4.0,2.64,1.36
T1087971-134,2024-10-07,S0002,Central,St. Louis,InStore, regionalfoods ,1087971,8,Credit,V00142,SKU-V00142-X4VP,Beverages,2,1,20,17.3,0,Latte Bottle,Water,Multi-pack,2000,106,0,1,0,173.39644608440403,4.51,7,0,6.94,13.88,9.02,4.86
T1422464-135,2024-10-05,S0070,West,San Diego,Pickup,VendorA,1422464,4,Debit,V00127,SKU-V00127-YUHU,Beverages,3,0,0,18.9,1,Orange Soda,Energy,Bottle,750,0,27,0,0,10.29,6.38,11,0,10.29,30.87,19.14,11.73
T1164041-136,2024-03-06,S0004,East,Boston,Delivery,VendorD,1164041,8,MobilePay,V00134,SKU-V00134-8MF4,Beverages,2,0,0,8.9,0,Sports Drink,Water,Can,2000,30,27,0,0,5.94,4.43,13,1,5.94,11.88,8.86,3.02
T1658941-137,2024-04-11,S0027,East,Pittsburgh,Online,VendorD,1658941,7,Cash,V00112,SKU-V00112-YTA3,Beverages,3,1,15,20.6,0,Orange Soda,Tea,Can,2000,0,0,1,0,6.42,4.83,24,0,5.46,16.38,14.49,1.89
T1679918-138,2024-07-10,S0064,East,Baltimore,Online,RegionalFoods,1679918,7,MobilePay,V00235,SKU-V00235-1WGE,Beverages,2,1,25,16.0,0,Cold Brew,Water,Bottle,591,8,15,0,0,4.31,2.52,11,0,3.23,6.46,5.04,1.42
T1864430-139,2024-08-31,S0096,Central,Denver,InStore,VendorC,1864430,5,Credit,V00209,SKU-V00142-X4VP,Beverages,3,0,0,8.1,1,Orange Soda,Coffee,Carton,330,0,34,0,0,6.93,5.2,8,0,6.93,20.79,15.6,5.19
T1249720-140,2024-07-03,S0025,West,San Diego,Pickup,VendorA,1249720,6,Credit,V00117,SKU-V00117-39C3,Beverages,4,0,0,23.9,0,Energy Drink,Coffee,Bottle,591,25,29,0,0,5.1,2.67,17,0,5.1,20.4,10.68,9.72
T1582383-141,2024-04-23,S0113,South,Charlotte,Pickup,LocalCoop,1582383,5,Credit,V00230,SKU-V00230-NII8,Beverages,2,0,0,6.6,0,Juice,Water,Can,330,109,38,0,0,6.24,3.84,10,0,6.24,12.48,7.68,4.8
T1212822-142,2024-12-23,S0063,South,Dallas,InStore,RegionalFoods,1212822,11,MobilePay,V00202,SKU-V00202-OA0K,Beverages,4,0,0,10.8,0,Kombucha,Juice,Can,330,0,13,0,0,4.87,3.31,16,0,4.87,19.48,13.24,6.24
T1325606-143,2024-11-25,S0030,North,Minneapolis,Pickup,VendorB,1325606,10,GiftCard,V00243,SKU-V00243-8AK3,Beverages,5,0,0,33.0,0,Sparkling Water,Energy,Bottle,2000,9,35,0,0,1.09,0.78,13,0,1.09,5.45,3.9,1.55
T1254022-144,2024-07-31,S0013,North,Chicago,Delivery,NationalSupply,1254022,6,Debit,V00166,SKU-V00166-836V,Beverages,3,0,0,7.9,0,Iced Tea,Energy,Bottle,330,32,0,1,0,5.63,3.25,15,1,5.63,16.89,9.75,7.14
T1829974-145,2024-07-31,S0120,East,Philadelphia,InStore,LocalCoop,1829974,8,Debit,V00146,SKU-V00146-PFGL,Beverages,3,1,20,16.2,0,Iced Tea,Soda,Multi-pack,500,19,27,0,0,4.73,,18,1,3.78,11.34,8.07,3.27
T1403856-146,2024-07-26,S0065,North,Milwaukee,InStore,LocalCoop,1403856,7,Credit,V00252,SKU-V00252-9XKH,Beverages,3,1,25,3.3,0,Lemonade,Water,Can,591,0,14,0,0,5.72,3.8,21,0,4.29,12.87,11.4,1.47
T1539074-147,2024-02-01,S0068,South,Orlando,Online,NationalSupply,1539074,5,Credit,V00002,SKU-V00002-49GP,Beverages,3,1,15,11.0,0,Juice,Water,Multi-pack,355,35,0,1,0,3.8,,14,0,3.23,9.69,6.81,2.88
T1384754-148,2024-08-31,S0096,North,Minneapolis,InStore,VendorC,1384754,4,Credit,V00094,SKU-V00094-A3N3,Beverages,6,0,0,6.9,1,Sparkling Water,Water,Bottle,355,111,0,1,0,5.39,3.16,21,0,5.39,32.34,18.96,13.38
T1409585-149,2024-10-08,S0104,South,Houston,InStore,RegionalFoods,1409585,11,Credit,V00045,SKU-V00045-RT81,Beverages,4,0,0,7.1,0,Orange Soda,Water,Can,355,0,56,0,0,8.48,4.31,21,0,8.48,33.92,17.24,16.68
T1001869-150,2024-02-17,S0078,North,Chicago,InStore,LocalCoop,1001869,6,MobilePay,V00022,SKU-V00022-9I8C,Beverages,4,0,0,29.0,1,Cold Brew,Water,Can,250,0,15,0,0,1.6,0.88,17,0,1.6,6.4,3.52,2.88
T1422830-151,2024-12-18,S0046,North,Columbus,InStore,VendorA,1422830,8,Debit,V00055,SKU-V00055-VAG4,Beverages,4,0,0,6.3,0,Latte Bottle,Soda,Can,591,0,42,0,0,2.09,1.21,17,0,2.09,8.36,4.84,3.52
T1351191-152,2024-03-12,S0115,North,Detroit,InStore,VendorB,1351191,7,GiftCard,V00254,SKU-V00254-5DO5,Beverages,5,0,0,18.7,0,Still Water,Water,Can,2000,81,53,0,0,8.62,4.5,22,1,8.62,43.1,22.5,20.6
T1408497-153,2024-11-10,S0101,South,Orlando,InStore,LocalCoop,1408497,4,Credit,V00035,SKU-V00035-OBIV,Beverages,5,0,0,21.4,1,Latte Bottle,Juice,Multi-pack,1000,52,17,0,0,4.95,3.15,18,0,4.95,24.75,15.75,9.0
T1786933-154,2024-02-17,S0013,North,Milwaukee,InStore,RegionalFoods,1786933,7,MobilePay,V00105,SKU-V00105-307Q,Beverages,2,0,0,8.6,1,Tonic Water,Tea,Can,355,0,46,0,0,8.47,4.64,18,0,8.47,16.94,9.28,7.66
T1877175-155,2024-10-28,S0055,Central,Nashville,Pickup,RegionalFoods,1877175,9,GiftCard,V00039,SKU-V00039-OQ11,Beverages,3,0,0,7.1,0,Sports Drink,Coffee,Bottle,330,130,21,0,0,9.61,5.07,21,0,9.61,28.83,15.21,13.62
T1553727-156,2024-06-11,S0083,North,Minneapolis,Delivery,LocalCoop,1553727,8,GiftCard,V00191,SKU-V00191-GQ6F,Beverages,2,0,0,23.9,0,Kombucha,Water,Can,2000,0,3,0,0,5.79,3.28,14,0,5.79,11.58,6.56,5.02
T1531027-157,2024-07-21,S0004,South,Houston,InStore,VendorA,1531027,4,Credit,V00091,SKU-V00091-R181,Beverages,4,0,0,18.6,1,Tonic Water,Energy,Can,1500,64,1,0,0,4.78,2.75,16,0,4.78,19.12,11.0,8.12
T1878669-158,2024-02-29,S0017,North,Chicago,Delivery,VendorB,1878669,4,Credit,V00037,SKU-V00070-BJ8Y,Beverages,5,0,0,12.4,0,Iced Tea,Sports,Bottle,250,5,8,0,0,2.58,1.38,11,0,2.58,12.9,6.9,6.0
T1468453-159,2024-06-08,S0094,East,Baltimore,InStore,VendorC,1468453,10,Cash,V00101,SKU-V00101-H1MS,Beverages,3,0,0,9.2,1,Still Water,Functional,Multi-pack,473,75,39,0,0,9.2,6.3,16,0,9.2,27.6,18.9,8.7
T1017245-160,2024-07-29,S0069,South,Houston,InStore,VendorC,1017245,5,Debit,V00008,SKU-V00008-1CLX,Beverages,1,0,0,-3.0,0,Sports Drink,Tea,Bottle,1500,56,0,1,0,5.76,2.93,12,0,5.76,5.76,2.93,2.83
T1891727-161,2024-12-24,S0105,Central,St. Louis,InStore,LocalCoop,1891727,6,MobilePay,V00148,SKU-V00148-O65Z,Beverages,2,0,0,2.2,0,Lemonade,Water,Bottle,1000,159,56,0,0,5.36,3.81,17,0,5.36,10.72,7.62,3.1
T1878854-162,2024-01-02,S0004,West,Phoenix,Delivery,NationalSupply,1878854,6,Cash,V00014,SKU-V00039-OQ11,Beverages,2,0,0,17.7,0,Cold Brew,Water,Multi-pack,1000,19,50,0,0,1.92,1.43,20,0,1.92,3.84,2.86,0.98
T1424568-163,2024-09-23,S0012,North,Detroit,InStore,VendorC,1424568,6,Cash,V00077,SKU-V00077-IGZC,Beverages,2,0,0,14.6,0,Still Water,Sports,Can,330,1,14,0,0,1.98,1.11,9,0,1.98,3.96,2.22,1.74
T1662972-164,2024-09-28,S0050,North,Columbus,Delivery,VendorB,1662972,8,Cash,V00158,SKU-V00158-3UJN,Beverages,4,1,20,15.9,1,Cold Brew,Energy,Can,473,141,11,0,0,6.18,3.36,16,2,4.94,19.76,13.44,6.32
T1662573-165,2024-11-10,S0113,North,Detroit,InStore,VendorD,1662573,8,Debit,V00062,SKU-V00229-IWFT,Beverages,2,0,0,-10.4,1,Juice,Coffee,Bottle,330,0,15,0,0,3.31,2.27,16,0,3.31,6.62,4.54,2.08
T1607968-166,2024-08-22,S0053,South,Atlanta,InStore,VendorC,1607968,7,Debit,V00171,SKU-V00171-CV2Y,Beverages,2,0,0,6.1,0,Ginger Ale,Water,Can,591,0,33,0,0,3.7,2.1,18,0,3.7,7.4,4.2,3.2
T1696391-167,2024-03-30,S0028,East,New York,InStore,LocalCoop,1696391,5,Credit,V00164,SKU-V00029-F1QV,Beverages,2,0,0,12.4,1,Lemonade,Functional,Multi-pack,500,83,25,0,0,10.61,7.46,14,0,10.61,21.22,14.92,6.3
T1144756-168,2024-11-06,S0012,Central,Cleveland,Online,VendorD,1144756,4,MobilePay,V00066,SKU-V00161-6OVP,Beverages,4,0,0,12.3,0,Orange Soda,Energy,Can,330,0,23,0,0,8.51,4.98,17,0,8.51,34.04,19.92,14.12
T1462136-169,2024-12-23,S0080,South,Houston,InStore,VendorC,1462136,6,Cash,V00243,SKU-V00243-8AK3,Beverages,3,0,0,29.1,0,Tonic Water,Water,Can,330,77,23,0,0,1.91,1.31,16,0,1.91,5.73,3.93,1.8
T1886710-170,2024-02-16,S0025,East,Baltimore,Online,VendorD,1886710,11,Credit,V00081,SKU-V00081-IBPP,Beverages,4,0,0,4.0,0,Juice,Tea,Bottle,1500,0,16,0,0,1.07,0.8,24,0,1.07,4.28,3.2,1.08
T1157066-171,2024-06-24,S0059,South,Charlotte,InStore,VendorC,1157066,8,Credit,V00253,SKU-V00253-MNNZ,Beverages,3,1,5,5.6,0,Still Water,Coffee,Multi-pack,355,146,29,0,0,6.05,4.7,16,0,5.75,17.25,14.1,3.15
T1065169-172,2024-09-29,S0104,North,Chicago,InStore,LocalCoop,1065169,8,Debit,V00008,SKU-V00008-1CLX,Beverages,3,0,0,39.1,1,Cold Brew,Juice,Can,355,67,51,0,0,6.7,3.76,11,0,6.7,20.1,11.28,8.82
T1343777-173,2024-02-14,S0047,West,Los Angeles,Delivery,VendorD,1343777,15,Credit,V00162,SKU-V00092-4GUZ,Beverages,1,0,0,-5.1,0,Ginger Ale,Tea,Multi-pack,591,104,6,0,0,1.33,0.86,17,0,1.33,1.33,0.86,0.47
T1207654-174,2024-04-13,S0001,South,Dallas,InStore,VendorA,1207654,9,Credit,V00123,SKU-V00123-H3HD,Beverages,4,0,0,26.7,1,Latte Bottle,Soda,Can,500,112,68,0,0,1.65,1.24,23,2,1.65,6.6,4.96,1.64
T1666531-175,2024-10-31,S0096,East,Philadelphia,InStore,VendorC,1666531,5,Debit,V00017,SKU-V00110-NVB1,Beverages,3,0,0,28.6,0,Energy Drink,Water,Bottle,500,46,0,1,0,5.29,2.87,20,1,5.29,15.87,8.61,7.26
T1047148-176,2024-09-03,S0118,Central,Nashville,InStore,NationalSupply,1047148,6,Credit,V00042,SKU-V00042-YDZT,Beverages,3,0,0,21.2,0,Latte Bottle,Water,Can,330,0,21,0,0,7.19,3.95,18,0,7.19,21.57,11.85,9.72
T1675415-177,2024-06-06,S0077,Central,Cleveland,InStore,VendorB,1675415,5,Credit,V00062,SKU-V00229-IWFT,Beverages,3,1,20,5.0,0,Latte Bottle,Soda,Bottle,500,0,5,0,0,1.37,0.85,16,0,1.1,3.3,2.55,0.75
T1908043-178,2024-07-29,S0047,North,Minneapolis,Online,VendorA,1908043,8,Credit,V00182,SKU-V00182-58Z3,Beverages,3,1,20,11.0,0,Still Water,Functional,Can,500,131,35,0,0,8.35,6.43,14,0,6.68,20.04,19.29,0.75
T1154154-179,2024-03-02,S0009,West,Phoenix,InStore,VendorB,1154154,16,Credit,V00241,SKU-V00241-ZRQL,Beverages,5,0,0,8.2,1,Latte Bottle,Water,Can,1000,94,2,0,0,5.54,3.95,20,0,5.54,27.7,19.75,7.95
T1801706-180,2024-01-05,S0097,South,Houston,Delivery,NationalSupply,1801706,3,Cash,V00197,SKU-V00197-CKBP,Beverages,5,0,0,6.2,0,Kombucha,Energy,Can,330,129,27,0,0,2.28,1.41,17,1,2.28,11.4,7.05,4.35
T1226993-181,2024-07-18,S0054,North,Minneapolis,InStore,LocalCoop,1226993,8,Cash,V00195,SKU-V00195-HF6V,Beverages,2,0,0,18.7,0,Lemonade,Juice,Carton,1500,77,25,0,0,2.29,1.48,8,1,2.29,4.58,2.96,1.62
T1426887-182,2024-11-07,S0055,West,San Diego,InStore,NationalSupply,1426887,7,Credit,V00079,SKU-V00079-H15B,Beverages,2,0,0,15.6,0,Ginger Ale,Water,Multi-pack,250,0,66,0,0,7.19,3.95,16,0,7.19,14.38,7.9,6.48
T1948231-183,2024-04-04,S0032,North,Detroit,InStore,VendorD,1948231,8,Credit,V00056,SKU-V00056-QOVN,Beverages,3,0,0,-2.7,0,Lemonade,Tea,Can,355,88,16,0,0,4.08,2.71,20,0,4.08,12.24,8.13,4.11
T1941096-184,2024-04-02,S0085,North,Milwaukee,InStore,VendorC,1941096,3,Debit,V00012,SKU-V00057-PK2R,Beverages,1,0,0,7.1,0,Energy Drink,Functional,Can,330,2,0,1,0,5.41,3.21,12,0,5.41,5.41,3.21,2.2
T1915191-185,2024-04-16,S0081,West,San Jose,InStore,VendorB,1915191,5,MobilePay,V00103,SKU-V00103-HOBA,Beverages,6,0,0,1.7,0,Ginger Ale,Soda,Carton,355,39,27,0,0,1.85,0.99,25,0,1.85,11.1,5.94,5.16
T1591710-186,2024-07-31,S0019,West,San Diego,Pickup,NationalSupply,1591710,4,Debit,V00050,SKU-V00050-6FMS,Beverages,2,0,0,2.6,0,Cola,Juice,Can,500,72,0,1,0,6.4,4.0,14,0,6.4,12.8,8.0,4.8
T1438452-187,2024-05-15,S0015,South,Houston,Online,RegionalFoods,1438452,3,Credit,V00039,SKU-V00039-OQ11,Beverages,7,1,5,19.6,0,Latte Bottle,Water,Can,355,23,36,0,0,7.45,5.51,19,0,7.08,49.56,38.57,10.99
T1350176-188,2024-04-27,S0098,Central,Denver,InStore,NationalSupply,1350176,12,Debit,V00033,SKU-V00033-ZC4B,Beverages,3,0,0,-9.8,1,Cola,Coffee,Can,330,17,16,0,0,9.57,6.57,18,0,9.57,28.71,19.71,9.0
T1995279-189,2024-03-08,S0057,Central,Cleveland,InStore,VendorD,1995279,10,Credit,V00028,SKU-V00028-AP6K,Beverages,2,1,15,11.6,0,Iced Tea,Juice,Multi-pack,330,94,6,0,0,4.78,2.67,12,0,4.06,8.12,5.34,2.78
T1133029-190,2024-09-10,S0058,East,Baltimore,InStore,VendorB,1133029,2,Credit,V00251,SKU-V00251-7QTW,Beverages,5,1,10,18.8,0,Ginger Ale,Water,Bottle,591,92,47,0,0,1.11,0.59,19,0,1.0,5.0,2.95,2.05
T1289845-191,2024-01-24,S0076,West,San Diego,Online,LocalCoop,1289845,7,Credit,V00053,SKU-V00053-QFCR,Beverages,3,0,0,9.2,0,Tonic Water,Water,Bottle,500,2,32,0,0,1.24,0.67,11,1,1.24,3.72,2.01,1.71
T1692345-192,2024-09-07,S0021,Central,Nashville,InStore,VendorA,1692345,4,GiftCard,V00183,SKU-V00183-M60N,Beverages,3,1,10,12.0,1,Cola,Soda,Can,500,82,39,0,0,1.13,0.79,13,0,1.02,3.06,2.37,0.69
T1926235-193,2024-09-22,S0095,North,Minneapolis,Pickup,VendorD,1926235,4,Credit,V00024,SKU-V00024-4OZH,Beverages,2,0,0,25.7,1,Sparkling Water,Tea,Can,500,50,20,0,0,7.89,6.12,9,0,7.89,15.78,12.24,3.54
T1305601-194,2024-09-09,S0003,West,Las Vegas,InStore,VendorD,1305601,5,Cash,V00019,SKU-V00019-1H21,Beverages,3,0,0,24.2,0,Lemonade,Tea,Multi-pack,500,0,25,0,0,6.92,5.14,14,0,6.92,20.76,15.42,5.34
T1878244-195,2024-10-04,S0044,East,New York,InStore,VendorB,1878244,5,GiftCard,V00124,SKU-V00124-9URE,Beverages,4,0,0,4.6,0,Tonic Water,Juice,Can,473,77,52,0,0,7.05,3.89,11,0,7.05,28.2,15.56,12.64
T1980903-196,2024-05-12,S0116,South,Houston,InStore,VendorC,1980903,7,Debit,V00083,SKU-V00083-JUWG,Beverages,3,0,0,7.1,1,Ginger Ale,Sports,Bottle,2000,34,0,1,0,3.75,2.14,14,0,3.75,11.25,6.42,4.83
T1261757-197,2024-09-08,S0005,East,Boston,InStore,LocalCoop,1261757,9,Debit,V00112,SKU-V00112-YTA3,Beverages,2,0,0,12.7,1,Latte Bottle,Juice,Can,500,109,0,1,0,4.98,3.77,16,0,4.98,9.96,7.54,2.42
T1616687-198,2024-05-01,S0084,West,Las Vegas,Online,VendorB,1616687,12,Credit,V00022,SKU-V00022-9I8C,Beverages,2,0,0,22.9,0,Sparkling Water,Juice,Multi-pack,473,92,0,1,0,7.78,4.98,19,0,7.78,15.56,9.96,5.6
T1584887-199,2024-11-13,S0075,West,Las Vegas,InStore,NationalSupply,1584887,12,MobilePay,V00154,SKU-V00154-EEY0,Beverages,5,0,0,16.0,0,Sparkling Water,Soda,Can,500,0,0,1,0,5.82,3.33,16,0,5.82,29.1,16.65,12.45
T1414222-200,2024-10-15,S0100,South,Dallas,Online,RegionalFoods,1414222,13,GiftCard,V00061,SKU-V00082-Y838,Beverages,4,0,0,13.8,0,Sparkling Water,Soda,Bottle,330,79,25,0,0,1.77,0.95,10,0,1.77,7.08,3.8,3.28
T1177176-201,2024-09-15,S0114,Central,St. Louis,InStore,VendorB,1177176,8,Debit,V00133,SKU-V00133-FSI0,Beverages,4,0,0,8.4,1,Energy Drink,Soda,Bottle,1500,24,0,1,0,6.19,3.6,12,0,6.19,24.76,14.4,10.36
T1458084-202,2024-09-20,S0003,North,Detroit,InStore,VendorC,1458084,4,Credit,V00233,SKU-V00233-F8NT,Beverages,3,0,0,5.3,0,Sparkling Water,Tea,Bottle,355,38,0,1,0,4.55,2.71,17,1,4.55,13.65,8.13,5.52
T1839460-203,2024-10-04,S0016,South,Charlotte,Pickup,RegionalFoods,1839460,8,Cash,V00237,SKU-V00237-P1Q5,Beverages,4,1,10,3.0,0,Sports Drink,Soda,Bottle,330,18,18,0,0,1.08,0.8,21,0,0.97,3.88,3.2,0.68
T1839588-204,2024-07-18,S0024,Central,Nashville,InStore,NationalSupply,1839588,8,Credit,V00251,SKU-V00251-7QTW,Beverages,2,0,0,12.0,0,Cold Brew,Juice,Can,1000,20,42,0,0,5.55,4.3,15,1,5.55,11.1,8.6,2.5
T1233662-205,2024-10-13,S0054,West,Phoenix,InStore,VendorB,1233662,9,Credit,V00078,SKU-V00078-G2W7,Beverages,3,1,15,7.8,1,Sparkling Water,Tea,Can,1500,76,0,1,0,7.24,4.78,15,2,6.15,18.45,14.34,4.11
