customer_id,age,gender,income,account_balance,credit_score,loan_amount,loan_duration,interest_rate,employment_status,education_level,marital_status,num_of_dependents,housing_status,years_with_bank,num_of_products,has_credit_card,has_personal_loan,has_mortgage,num_of_transactions,satisfaction_score
924,48,Male,92146,69670,685,15129,10,14.39,Self-Employed,High School,Divorced,0,Own,14,8,1,1,1,109,4.52
925,28,Female,91966,83279,599,8886,24,5.11,Unemployed,High School,Single,4,Own,24,5,0,0,0,237,8.57
926,33,Male,59922,16434,694,17546,24,10.11,Employed,Master,Widowed,3,Own,37,5,1,0,1,73,7.09
927,25,Male,99364,65047,506,8544,17,8.16,Employed,Master,Married,4,Mortgage,40,7,1,1,1,28,7.28
928,21,Male,62913,48775,635,10115,13,13.38,Unemployed,High School,Widowed,0,Rent,39,8,1,0,0,150,5.82
929,57,Male,117033,76769,813,48302,24,5.53,Employed,High School,Single,4,Own,32,9,1,0,0,34,8.97
930,21,Female,124792,67677,477,5560,18,2.05,Employed,Bachelor,Single,2,Rent,36,2,1,0,0,237,3.27
931,42,Female,139425,84555,695,11400,22,4.11,Unemployed,Master,Married,1,Own,37,3,0,0,1,98,4.43
932,20,Female,75677,86920,670,6081,13,6.54,Employed,Master,Widowed,2,Rent,48,2,1,1,0,101,8
933,49,Male,122154,46734,617,35282,17,6.1,Employed,High School,Single,1,Own,14,7,1,0,0,51,5.43
934,20,Male,69841,89503,668,20673,5,12.29,Unemployed,High School,Divorced,4,Rent,27,2,1,1,0,90,9
935,44,Female,66332,41603,683,13497,11,10.85,Self-Employed,PhD,Divorced,3,Own,19,2,0,0,0,116,4.12
936,46,Male,112062,77708,361,43903,7,5.89,Unemployed,Master,Divorced,4,Own,31,2,1,0,1,120,4.32
937,49,Male,139863,82926,804,46916,29,7.95,Employed,PhD,Widowed,0,Rent,46,4,0,1,1,286,9
938,67,Female,115694,69803,538,7648,10,3.24,Unemployed,Bachelor,Divorced,4,Rent,9,1,1,1,1,223,5.18
939,68,Female,45032,40332,494,19248,17,13.68,Employed,PhD,Divorced,1,Mortgage,38,2,0,0,1,240,5.65
940,36,Female,57846,92703,521,14522,15,14.16,Employed,High School,Single,2,Rent,17,3,1,0,1,130,3.99
941,38,Female,79474,22312,360,20513,18,14.74,Unemployed,Master,Single,3,Own,19,7,1,1,1,143,3.49
942,22,Male,64936,94376,428,39187,23,13.29,Employed,Master,Divorced,4,Own,44,1,0,0,0,217,6.9
943,35,Male,49794,85526,455,16386,22,4.26,Self-Employed,PhD,Divorced,4,Rent,4,6,1,0,1,266,2.08
944,45,Female,81588,45179,677,25756,19,2.6,Employed,PhD,Single,2,Mortgage,48,3,0,1,0,194,8.91
945,59,Male,90984,72442,736,30505,26,9.53,Unemployed,Bachelor,Married,3,Rent,11,3,1,0,0,295,8.01
946,39,Female,70331,41379,506,7138,2,13.86,Self-Employed,Bachelor,Widowed,4,Own,22,4,1,0,0,189,2.72
947,38,Female,114397,18297,687,37919,26,4.31,Self-Employed,High School,Widowed,4,Own,4,4,0,0,0,57,7.25
948,23,Male,48141,3011,779,33877,4,2.09,Employed,High School,Single,1,Mortgage,17,7,1,0,1,96,6.42
949,18,Female,29074,45014,639,41208,3,12.47,Unemployed,High School,Widowed,1,Rent,8,3,0,0,1,28,2.66
950,22,Male,26406,12738,639,43616,7,3,Employed,PhD,Single,0,Own,46,8,0,1,1,55,3.46
951,58,Male,117359,95333,503,37134,24,7.38,Employed,PhD,Single,2,Own,34,8,1,0,0,65,4.68
952,29,Male,143279,48498,460,17255,18,10.83,Unemployed,Master,Single,3,Own,11,7,1,1,1,238,7.29
953,43,Male,43291,12120,839,23882,10,5.08,Unemployed,High School,Single,4,Rent,31,2,1,1,1,154,6.75
954,63,Female,61568,9767,691,22894,7,3.09,Employed,PhD,Married,4,Rent,11,5,0,0,1,101,5.79
955,51,Male,117539,23852,833,2753,8,12.01,Self-Employed,Master,Divorced,0,Mortgage,38,6,0,1,1,91,7.92
956,66,Female,66851,80239,369,38210,6,10.19,Employed,High School,Divorced,4,Own,21,4,1,0,1,234,7.82
957,31,Female,119942,1929,704,45598,22,14.85,Self-Employed,Bachelor,Married,2,Own,46,5,0,1,1,88,6.56
958,43,Female,74823,78487,816,1364,26,6.48,Employed,Bachelor,Widowed,0,Mortgage,30,9,0,1,0,159,8.08
959,62,Female,43312,92575,419,34536,1,2.8,Unemployed,PhD,Widowed,2,Own,10,7,0,1,0,292,4.01
960,44,Male,63108,96040,516,40722,4,11.55,Self-Employed,Master,Divorced,0,Mortgage,26,2,0,0,1,169,8.93
961,26,Male,86918,18438,355,14166,14,8.78,Unemployed,Bachelor,Widowed,4,Mortgage,27,1,1,1,0,165,6.53
962,43,Female,54171,49515,665,21455,17,4.77,Unemployed,Master,Divorced,0,Own,8,2,1,1,0,165,8.4
963,64,Female,61779,6744,803,45638,20,12.16,Unemployed,Master,Divorced,1,Rent,39,3,1,1,1,211,5.92
964,39,Male,88828,84820,754,38497,18,4.65,Unemployed,Bachelor,Married,3,Rent,8,2,0,0,0,126,2.97
965,64,Female,127315,43417,403,16809,11,5.39,Unemployed,Master,Widowed,4,Rent,8,3,0,0,1,163,5.88
966,47,Male,118723,8069,376,4554,29,3.2,Employed,Bachelor,Married,3,Rent,34,9,0,1,0,128,4.34
967,60,Female,32411,43359,529,1435,21,7.19,Self-Employed,PhD,Divorced,4,Own,16,4,0,1,1,208,7.28
968,65,Male,122821,20799,557,45440,26,7.45,Employed,High School,Divorced,3,Mortgage,41,9,1,1,0,272,5.28
969,34,Female,137990,99746,563,23278,14,8.69,Employed,High School,Divorced,1,Mortgage,13,3,0,1,0,193,8.53
970,43,Female,77009,94762,630,43798,9,11.22,Employed,PhD,Single,3,Own,23,1,0,0,0,157,7.1
971,53,Male,35422,71188,481,48828,27,13.78,Unemployed,Bachelor,Single,0,Rent,12,5,1,0,0,175,7.16
972,18,Female,62468,90859,849,49424,15,3.79,Employed,Bachelor,Single,3,Mortgage,27,2,1,0,1,84,2.95
973,25,Female,52371,8597,326,17209,12,2.71,Self-Employed,Bachelor,Married,4,Own,22,4,1,1,0,245,9.86
974,66,Male,77022,48093,575,10226,10,2.24,Employed,Bachelor,Divorced,2,Own,32,2,0,0,1,281,8.58
975,52,Female,91229,38226,598,41042,19,3.87,Unemployed,PhD,Widowed,3,Rent,49,2,0,1,1,188,8.1
976,69,Male,119071,73127,390,20745,24,10.55,Self-Employed,High School,Married,3,Own,27,3,0,1,0,292,3.97
977,32,Male,71196,92369,779,35253,19,11.46,Self-Employed,Master,Married,3,Mortgage,2,5,0,1,0,60,5.82
978,64,Female,100354,78362,757,14752,6,12.22,Self-Employed,Master,Married,4,Mortgage,45,4,0,0,1,84,2.23
979,39,Female,116774,27417,750,21816,20,5.17,Self-Employed,High School,Widowed,3,Own,33,2,0,1,0,153,5.85
980,31,Female,116410,19693,664,37871,24,5.98,Employed,PhD,Divorced,4,Mortgage,26,2,1,0,1,197,2.31
981,43,Female,46715,80674,650,19662,27,8.28,Unemployed,Master,Single,4,Own,28,6,0,1,0,132,5.98
982,45,Female,47605,54161,699,16460,6,2.82,Self-Employed,High School,Divorced,2,Mortgage,19,7,1,0,1,260,6.84
983,40,Female,119853,3169,552,31291,8,9.94,Self-Employed,PhD,Divorced,0,Rent,43,6,1,1,0,139,4.51
984,31,Female,51174,85092,758,42730,1,14.79,Unemployed,Master,Married,4,Mortgage,5,7,1,0,0,261,5.49
985,41,Male,29956,23052,798,25716,22,6.69,Employed,Bachelor,Married,1,Rent,33,1,0,1,1,189,8.88
986,19,Female,124444,72849,807,32967,17,11.79,Self-Employed,Bachelor,Married,3,Rent,20,6,0,0,1,119,1.98
987,62,Male,96373,74851,603,47434,17,8.5,Employed,PhD,Single,1,Own,30,3,1,1,1,87,8.13
988,43,Female,89252,9036,800,8254,24,3.66,Employed,Bachelor,Single,3,Rent,45,1,0,1,0,11,2.54
989,31,Female,81949,32778,465,47514,15,9.57,Employed,PhD,Single,2,Mortgage,8,8,0,1,0,285,1.33
990,68,Male,82646,28734,714,4578,7,5.9,Employed,High School,Divorced,4,Mortgage,38,4,1,0,0,299,2.67
991,24,Female,90017,24173,761,13353,19,2.45,Self-Employed,High School,Married,0,Rent,17,8,0,1,0,178,7.89
992,20,Female,83037,31403,413,4542,22,10.25,Self-Employed,Master,Widowed,4,Own,44,4,0,1,1,249,4.65
993,64,Male,109818,67321,732,49552,25,13.17,Employed,PhD,Divorced,3,Rent,1,4,0,1,1,32,8.85
994,40,Female,26548,72675,655,14889,23,6.48,Employed,Master,Single,0,Mortgage,3,4,0,0,0,181,5.72
995,63,Female,136981,7344,506,30925,28,7.07,Unemployed,Master,Widowed,4,Mortgage,46,6,1,1,0,295,1.2
996,60,Female,123141,19800,534,3075,3,13.58,Unemployed,High School,Widowed,0,Rent,26,9,1,1,0,202,7.45
997,64,Male,93294,26372,741,40022,29,12.58,Unemployed,Master,Married,3,Rent,31,5,0,0,1,178,1.99
998,62,Female,129204,62516,654,28679,22,11.29,Self-Employed,Bachelor,Widowed,2,Rent,8,8,0,1,1,127,8.1
999,35,Female,43177,21538,814,35254,11,5.23,Unemployed,Master,Single,2,Mortgage,43,8,0,0,0,15,2.51
1000,55,Female,44022,64918,507,19124,20,13.83,Self-Employed,PhD,Married,4,Mortgage,46,4,1,1,1,141,4.11
1001,52,Female,126297,15973,424,20850,29,4.01,Self-Employed,Bachelor,Widowed,1,Mortgage,8,9,0,0,0,102,7.85
1002,68,Male,140695,72155,437,27181,19,10.15,Self-Employed,High School,Married,3,Own,35,9,0,0,0,260,9.59
1003,32,Male,25542,60500,638,24488,9,2.37,Self-Employed,PhD,Widowed,4,Mortgage,39,5,1,0,1,19,4.34
1004,42,Female,111012,37575,836,15970,10,10.37,Unemployed,Bachelor,Divorced,4,Mortgage,28,6,0,1,1,60,8.46
1005,54,Female,116320,43261,367,25204,2,5.6,Employed,PhD,Divorced,2,Own,4,5,1,1,1,138,2.72
1006,45,Male,80428,28716,840,39236,1,7.85,Employed,Bachelor,Single,0,Own,16,3,0,0,1,258,8.26
1007,27,Male,42740,4236,682,29877,16,6.49,Employed,PhD,Divorced,3,Own,13,8,1,1,0,111,6.92
1008,56,Female,79353,16848,318,29072,18,4.25,Unemployed,PhD,Divorced,0,Own,20,9,0,1,1,92,2.73
1009,34,Male,110353,3352,749,7993,23,10.09,Employed,Bachelor,Divorced,3,Own,5,4,0,0,1,200,3.72
1010,56,Female,133132,2932,373,4603,26,13.47,Unemployed,High School,Widowed,1,Own,37,9,1,0,1,152,2.19
1011,39,Male,76532,77449,575,35344,17,14.47,Unemployed,High School,Widowed,2,Rent,20,9,1,0,1,246,4.45
1012,43,Male,36052,9556,347,3494,6,4.5,Unemployed,PhD,Married,1,Rent,24,7,1,0,0,296,2.83
1013,61,Male,120689,87836,510,4244,14,11.33,Employed,PhD,Widowed,4,Rent,36,8,1,1,0,286,6.8
1014,42,Male,67076,6498,839,47734,23,10.64,Employed,High School,Divorced,2,Rent,34,3,1,1,1,178,9.95
1015,34,Female,73420,77118,490,47791,25,6.46,Employed,High School,Widowed,4,Mortgage,45,5,0,1,1,153,1.11
1016,30,Male,20671,51098,614,27832,15,2.25,Self-Employed,Master,Single,1,Own,48,3,1,1,0,193,5.87
1017,37,Male,20163,65386,412,6094,14,10.97,Unemployed,High School,Married,3,Mortgage,34,7,1,1,0,54,6.16
1018,42,Female,61424,10569,469,40799,24,14.29,Self-Employed,PhD,Married,4,Own,19,6,1,1,1,252,9.23
1019,21,Male,129538,57882,767,7871,22,10.22,Unemployed,Bachelor,Widowed,0,Own,17,3,1,0,0,277,5.55
1020,27,Male,73744,71393,313,47815,3,7.66,Employed,High School,Divorced,3,Mortgage,5,9,0,1,0,262,5.89
1021,20,Female,90331,1340,587,18528,24,8.83,Unemployed,Master,Married,3,Rent,25,1,0,1,0,298,5.24
1022,58,Male,30634,44949,488,36412,23,4.6,Unemployed,Master,Single,1,Mortgage,18,3,0,1,0,221,3.42
1023,62,Female,24798,83302,454,14490,19,11.76,Self-Employed,Master,Single,1,Mortgage,8,7,0,0,1,186,1.5
1024,35,Female,42420,63443,770,47351,25,11.7,Unemployed,Bachelor,Married,2,Own,27,3,0,0,0,30,4.68
1025,64,Female,137043,92668,374,17126,12,3.89,Employed,High School,Divorced,2,Own,15,3,1,1,0,61,1.47
1026,53,Female,140575,75027,576,20969,2,13.41,Unemployed,High School,Divorced,0,Own,45,2,0,0,1,242,5.95
1027,64,Male,147158,1138,642,41222,3,5.5,Unemployed,High School,Widowed,3,Rent,13,9,0,0,1,132,3.77
1028,39,Female,49300,1358,724,40537,18,14.77,Unemployed,Bachelor,Widowed,0,Mortgage,16,4,1,1,1,109,5.8
1029,51,Male,109881,76250,810,7630,29,6.98,Self-Employed,Bachelor,Married,0,Mortgage,22,6,1,1,0,223,2.21
1030,64,Male,30749,86376,481,7328,1,4.31,Unemployed,PhD,Widowed,1,Rent,20,2,0,1,1,144,9.39
1031,25,Male,124131,31654,757,42112,20,6.57,Unemployed,Master,Widowed,0,Mortgage,13,9,0,0,0,227,9.05
1032,57,Male,45121,26879,363,47488,21,7.72,Self-Employed,Master,Widowed,0,Mortgage,20,7,1,0,1,97,2.71
1033,66,Male,148563,82532,559,39599,29,2.9,Self-Employed,High School,Single,4,Own,2,5,0,1,0,289,4.09
1034,61,Male,57487,56778,492,46665,6,9.52,Self-Employed,Bachelor,Widowed,2,Rent,35,7,1,0,1,49,6.52
1035,36,Male,113947,38772,705,18383,5,9.77,Self-Employed,Bachelor,Married,2,Own,47,4,1,0,1,249,1.86
1036,59,Male,53361,59478,392,43559,1,11.61,Employed,High School,Divorced,3,Rent,19,7,0,0,0,145,4.19
1037,58,Male,41223,65353,729,19042,19,2.38,Employed,High School,Widowed,2,Own,45,2,0,1,1,191,3.26
1038,54,Male,92930,27762,733,43432,1,9.04,Unemployed,PhD,Divorced,3,Mortgage,37,7,0,1,1,274,9.24
1039,23,Female,34056,14283,703,10950,27,2.69,Employed,Master,Widowed,4,Rent,6,4,1,1,1,268,8.67
1040,69,Female,48380,64922,733,20923,21,11.11,Unemployed,Master,Married,2,Rent,14,4,1,1,1,191,6.22
1041,43,Female,46035,40420,411,2535,21,2.72,Employed,Master,Single,4,Own,4,1,0,1,1,30,5.68
1042,51,Male,50620,56568,674,44731,16,13.85,Self-Employed,PhD,Married,2,Rent,22,3,0,0,0,205,9.38
1043,62,Female,39877,86090,358,41245,12,11.13,Self-Employed,High School,Single,2,Mortgage,39,5,0,0,0,221,9.39
1044,23,Female,145481,21219,342,17741,27,8.6,Employed,High School,Widowed,4,Mortgage,36,5,1,0,1,25,9.72
1045,54,Female,75316,58169,506,23654,29,7.74,Employed,Master,Widowed,0,Mortgage,34,2,1,0,1,211,2.13
1046,50,Male,84041,75965,595,26125,22,3.7,Unemployed,Master,Single,0,Own,27,4,1,0,0,227,2.45
1047,39,Male,128940,47840,417,45450,8,5.78,Unemployed,PhD,Married,0,Rent,7,1,0,0,0,102,7.09
1048,38,Male,137360,45695,831,33566,26,13.3,Unemployed,Bachelor,Married,0,Own,3,9,1,1,1,142,5.87
1049,23,Male,73352,85754,521,34191,16,13.76,Self-Employed,Bachelor,Single,2,Mortgage,47,1,1,1,0,148,1.17
1050,23,Female,50911,78988,465,13831,28,2.01,Self-Employed,Master,Widowed,1,Rent,33,6,0,0,1,166,1.56
1051,65,Female,52784,59342,455,21190,1,9.72,Self-Employed,PhD,Single,4,Mortgage,2,7,1,1,1,79,8.99
1052,21,Female,23191,19951,483,19683,4,11.35,Self-Employed,Master,Widowed,1,Rent,42,3,0,0,1,24,8.82
1053,47,Female,53160,2307,389,39846,10,10.04,Unemployed,Bachelor,Single,1,Rent,16,1,1,0,1,244,4.22
1054,28,Male,110536,81388,393,5375,11,3.06,Self-Employed,Master,Widowed,3,Own,25,7,0,1,0,221,9.02
1055,47,Male,124576,91768,312,12754,17,4.83,Self-Employed,Bachelor,Single,0,Rent,15,3,0,1,0,299,6.34
1056,48,Male,84641,36428,737,29121,25,5.25,Self-Employed,Bachelor,Divorced,2,Mortgage,24,6,1,0,0,69,8.25
1057,41,Female,69723,93021,837,11405,27,12.81,Self-Employed,Bachelor,Widowed,0,Rent,15,6,0,1,1,261,4.85
1058,26,Male,23631,76774,449,46621,23,8.02,Employed,High School,Married,0,Mortgage,31,4,1,0,0,11,2.02
1059,20,Male,26172,39975,307,16382,7,8.33,Unemployed,High School,Single,1,Own,14,6,0,0,1,245,4.9
1060,68,Female,62080,2140,328,19541,12,14.15,Unemployed,Master,Married,3,Mortgage,14,4,0,0,1,28,5.12
1061,48,Female,109097,25842,595,29598,21,10.28,Self-Employed,Bachelor,Single,0,Rent,6,8,0,0,0,58,5.96
1062,57,Male,110353,27421,639,42931,7,13.68,Employed,High School,Married,4,Mortgage,14,9,1,0,1,87,1.95
1063,54,Male,40281,2708,738,34209,12,7.93,Unemployed,Master,Married,4,Mortgage,17,2,0,1,1,37,9.92
1064,53,Male,48671,4630,443,35175,15,3.94,Unemployed,Master,Single,0,Rent,18,7,0,0,1,57,3.2
1065,41,Male,142811,20595,818,5337,2,14.09,Self-Employed,Master,Single,1,Mortgage,20,9,1,1,0,105,2.79
1066,48,Male,71431,77021,344,46948,14,7.96,Self-Employed,Master,Married,1,Rent,17,9,0,0,1,174,5.74
1067,23,Male,110900,29308,538,24989,13,4.36,Unemployed,Master,Married,2,Own,16,5,0,1,0,185,5.83
1068,19,Female,142139,45789,454,18127,4,5.93,Unemployed,PhD,Married,3,Mortgage,40,1,0,0,1,82,4.96
1069,37,Female,127210,56690,480,6196,14,2.66,Employed,Bachelor,Widowed,1,Own,39,6,0,1,0,38,7.95
1070,45,Female,147734,27086,514,49494,14,8.09,Unemployed,Master,Widowed,2,Mortgage,32,8,1,0,1,166,5.65
1071,28,Male,112961,17859,387,14043,16,13.09,Unemployed,PhD,Divorced,4,Mortgage,44,1,0,0,0,288,6.49
1072,21,Female,135463,8684,555,13115,7,14.14,Self-Employed,Bachelor,Widowed,4,Own,9,2,0,1,0,292,7.51
1073,32,Male,48602,92088,810,1966,19,14.12,Unemployed,High School,Widowed,4,Mortgage,27,1,1,1,1,16,1.23
1074,23,Male,108789,2207,372,31271,2,3.63,Self-Employed,Master,Single,0,Mortgage,46,5,0,1,1,191,6.14
1075,66,Female,71399,47099,478,18850,10,6.97,Unemployed,PhD,Divorced,3,Own,33,2,0,1,1,118,8.96
1076,47,Male,43472,68496,511,875,18,2.37,Unemployed,High School,Divorced,2,Mortgage,10,4,1,1,1,215,1.16
1077,55,Male,69230,67093,533,33530,29,13.12,Unemployed,PhD,Widowed,3,Rent,17,1,1,1,0,243,4.65
1078,68,Female,93616,30689,764,21246,17,6.66,Employed,Bachelor,Single,0,Mortgage,49,7,1,0,1,196,9.34
1079,19,Female,27099,49651,522,23386,5,10.2,Self-Employed,Bachelor,Single,2,Mortgage,49,8,1,0,0,17,4.18
1080,32,Female,138614,14893,563,44848,12,11.29,Employed,High School,Divorced,2,Mortgage,36,5,0,0,1,62,5.13
1081,28,Male,45431,98808,506,43404,6,7.59,Unemployed,PhD,Single,1,Own,17,2,1,1,0,208,9.83
1082,25,Female,76492,67418,665,33151,22,5.98,Employed,Master,Married,3,Rent,18,8,0,1,0,146,2.79
1083,43,Female,116722,61011,575,8333,9,14.51,Self-Employed,Master,Widowed,3,Rent,23,1,1,1,0,268,1.59
1084,68,Male,67684,39635,679,2393,20,14.54,Unemployed,High School,Married,1,Mortgage,34,7,0,0,1,181,8.73
1085,62,Female,50111,57115,608,31073,1,5.76,Employed,High School,Divorced,4,Own,8,1,1,1,1,95,8.82
1086,61,Female,125387,96071,567,31871,22,8.24,Employed,High School,Divorced,0,Own,13,6,1,0,0,55,5.25
1087,22,Female,83936,79405,363,41374,15,14.65,Self-Employed,PhD,Single,3,Rent,23,6,0,1,0,195,5.63
1088,23,Male,42614,73702,649,12326,21,2.06,Employed,Master,Single,1,Own,20,5,1,1,0,165,8.52
1089,43,Male,112260,79518,793,34920,26,7.36,Self-Employed,Master,Divorced,2,Mortgage,22,2,1,1,0,18,7.65
1090,21,Male,61991,73805,822,22424,6,3.31,Unemployed,Master,Divorced,1,Mortgage,47,2,1,0,0,124,3.39
1091,36,Male,90476,59954,397,33867,19,8.62,Unemployed,High School,Married,4,Own,23,9,0,1,1,163,1.15
1092,37,Female,137959,29064,370,21699,18,2.32,Employed,Master,Married,0,Mortgage,41,5,1,0,0,139,5.32
1093,50,Male,80920,80063,663,26368,6,7.29,Unemployed,Bachelor,Single,4,Rent,35,5,1,1,1,90,8.73
1094,37,Male,114294,3454,575,9292,13,4.87,Unemployed,High School,Married,2,Mortgage,3,7,0,1,1,299,9.06
1095,66,Female,83530,21878,349,21097,1,8.93,Employed,Master,Single,2,Own,34,6,0,1,1,156,9.61
1096,29,Female,56224,52098,657,36905,23,14.95,Unemployed,PhD,Single,2,Rent,33,2,1,1,0,278,8.92
1097,64,Female,27788,63154,784,33196,23,12.41,Employed,High School,Widowed,2,Mortgage,46,1,0,0,0,142,6.22
1098,18,Male,48082,13991,383,43623,26,12.99,Self-Employed,Bachelor,Single,1,Rent,17,5,0,1,0,59,5
1099,43,Male,143287,69344,595,16489,13,10.26,Self-Employed,Bachelor,Married,2,Own,45,4,0,0,0,32,7.97
1100,31,Male,109570,37593,535,29431,7,2.54,Self-Employed,PhD,Divorced,2,Mortgage,19,3,1,1,1,97,7.66
